Gene_names;Protein_ID;430;434;442;480;490;486;462;452;504;484;432;410;464;478;438;454;466;488;436;512;518;448;450;470;520;460;474;530;524;446;456;522;444;510;414;476;468;440;412;482
Gm7298;A0A0N4SVU1;9037.09668;2287072.25;2779942;1460553;2386862.5;2203910.5;12577.44238;11174.03711;16924.62109;2879475.25;1619060.625;9982.736328;3470113.5;1838265.125;15085.03906;3985717.5;2936206.25;2831953.75;14321.8457;13745.6084;14914.13574;2562010.5;1774464.25;3796008.25;4493619;3501733.25;3333459.5;2896142.25;3470064.75;4785898;4323234.5;2976283.5;4197203;3369890.75;2530745.25;2831010.5;3248973.5;3335893.5;3363506.5;5499279
Rarres2;A0A0N4SVV4;10908.6123;8299.175781;9374.889648;14639.86035;12145.48438;10270.1582;13966.73438;9352.109375;8503.741211;8685.24707;11677.63184;7289.055176;7860.887695;8930.515625;10240.11719;11986.53516;10621.21875;12993.6582;9717.035156;10133.21484;14855.34766;9382.850586;9224.154297;11588.03613;12207.99609;6609.407715;7645.78418;11033.82227;11473.15625;7285.307617;7744.001953;11339.28125;10575.44922;7407.47168;7140.651367;4342.775879;7845.23291;6895.19043;5088.294434;11722.9873
Cdh1;A0A0R4IZW5;31552.97266;16911.50391;24039.6582;;14154.24902;24513.08984;16725.4375;17403.61719;14259.63086;17443.37305;21751.24023;15082.40332;5529.057617;18030.27148;22948.50391;19810.10742;18316.58789;18562.9707;17953.33594;13625.02148;16558.28516;13856.29785;22928.86523;31695.32031;15440.89844;15905.14258;20968.12109;24939.82227;23513.78906;18139.84375;27936.89453;40611.9375;18028.8418;19591.37305;21730.51172;22143.22656;21251.67578;35828.82422;16720.12305;26832.07617
Clec4f;A0A0R4IZZ5;17517.9707;32375.92969;19264.53125;;15633.95215;16727.95703;26369.85742;27013.62891;22762.4043;25249.24609;22657.50781;15311.3584;20132.50586;14198.80273;19279.39063;21292.50781;23828.60352;19583.67773;21943.99414;17203.85547;20800.71484;18911.60547;16615.89648;23656.68359;13303.29297;12814.78027;11664.31836;17282.20117;18523.6582;18283.30078;22334.92773;17728.33789;25686.4082;18045.2793;23887.59766;18132.81055;31682.76367;21205.82617;33462.19141;14287.78906
C9;A0A0R4J032;478656.625;957541.25;393323.3125;353102.7813;382116.2813;407314.1875;910321;1102227;485595.3125;1158976.125;507212.3438;824232.75;693865.25;348245.75;822747.4375;1312404.125;368561.1875;790173.3125;965967.8125;529159.25;505528.1563;461479.875;396216.8125;938824.625;667614.625;372140.8438;1301169.5;509727.8125;564165.875;689199.6875;881587.5;516588.25;944167.0625;539992.1875;850988.875;777509;939591.4375;1592648.125;1046290.563;1238981.125
Kng1;A0A0R4J038;31763682;33371222;33672184;28877344;31476608;31382080;31009846;31633740;32796222;32503030;37055700;34886300;30920896;37047552;34318352;31099116;29454042;37215644;29529450;33614392;34183888;28173304;32653368;31913902;33820328;31560976;37987492;32967428;29819542;31273796;34839288;29377496;31342154;31182770;31179602;29662612;30585566;30307288;29111514;31183686
Hrg;A0A0R4J039;7113289;7158018;7050486;6429717.5;6671876;6094544.5;5677040.5;5397565.5;6063136;5731320.5;6113729.5;6369641.5;5656903.5;6642351;5991043;6884974;5577106;6251377.5;5591913.5;5163984;5513215;6674296.5;5866196;6110961;6355981.5;6827172.5;6527550;4656379;5034254;6473730.5;6415947.5;4868281;5843617.5;6434976;7349321.5;6034052;5998803;6592577.5;4974199;6617521.5
Fgl1;A0A0R4J0E1;29058.19336;83716.90625;29363.13281;19077.83984;16798.93555;34104.875;46939.42969;24806.44141;19696.73633;51111.59375;44614.12891;49276.30469;42503.63672;40919.10547;25919.22656;47282.98438;33640.1875;31288.76172;40335.19531;39482.79297;22782.66602;25038.04102;19216.80078;55562.11719;33574.34766;20408.41992;56314.83594;26247.24805;23286.33203;26691.71289;33285.65234;27928.9082;38367.42578;16363.41797;54836.09766;40646.98047;52776.19141;48531.46484;56123.47266;51763.5625
Gnptg;A0A0R4J0H5;19568.93359;14868.05664;18822.88672;16636.68555;23943.94727;22108.97852;17488.96875;19451.75781;19073.43164;18648.71484;26746.40625;17504.72656;27391.42188;30578.67969;23154.18555;13341.97852;30255.68555;28516.05078;13587.1582;9867.746094;23342.4375;20911.99219;29925.33398;18080.90234;17076.71484;25823.31641;14714.99414;;;8970.925781;19311.60938;13603.08887;13215.55176;17001.75391;16070.62305;11315.79004;15223.40918;12378.66895;13862.96094;13146.53418
Serpina3k;A0A0R4J0I1;31461078;28621796;30763156;50919440;33575672;37827980;27155842;27046516;55666576;42772948;23523612;25446286;42036888;36637420;59015116;28726830;31921070;26275348;47187680;53778708;41512104;36496512;25540376;47682668;55794980;30643984;22463438;51965536;62414036;44219948;30506662;46142828;31737212;37517440;23296044;53253920;45535504;40912664;32527818;66239756
Lrp1;A0A0R4J0I9;12387.06152;14018.55566;11368.20996;13105.35254;12441.75391;11993.63867;11828.73145;10866.86035;12360.58984;10736.31738;12064.51953;12855.8125;10722.91797;13989.64941;14272.63281;11664.27441;11971.89648;15619.90625;11820.49414;10964.28906;10387.30469;10183.30664;11655.5791;14210.06738;8984.387695;13760.42383;14706.05859;10008.00488;19046.13477;11710.61426;9917.007813;11146.65527;9358.648438;10407.73828;10523.76758;11299.05078;10113.05762;12202.16016;12611.93457;12239.51953
Apof;A0A0R4J0M4;23050.84375;28905.04102;16199.01367;23456.58008;26963.64648;33626.95703;26484.82422;25997.75;14505.18555;27853.10742;32333.91016;27346.24023;21372.01563;17647.99023;28646.42383;24794.36719;28932.01758;25394.45117;24025.53125;17079.55078;18322.7207;18153.21484;21327.51172;27099.69141;19172.96484;22615.75391;25566.41016;32465.0332;28099.4043;18449.78516;15890.08398;28214.90039;23089.05664;19419.29492;19759.53906;22162.23242;27405.93555;22388.12109;25209.5332;25725.62891
Colec11;A0A0R4J0M6;63346.89063;64346.38281;120259.3906;78409.54688;76733;76489.65625;89426.24219;83774.51563;81746.70313;81011.23438;57938.51563;81131.85938;77952.3125;75745.72656;63464.14063;74235.60156;95044.95313;76918.03125;81692.21094;64833.0625;80104.46094;65774.07813;64902.99219;65869.39063;73031.71875;60855.5;56494.47656;67398.67188;72924.4375;82785.28906;95805.09375;49717.32422;88690.96875;57819.65625;52344.14453;56517.53906;75751.10156;71594.8125;53437.60938;62917.75
Loxl1;A0A0R4J0Q4;40891.71875;33429.23438;41762.25;35657.12109;30165.7168;34279.15625;50989.26563;46875.60156;37968.60938;53793.69531;23298.70898;30525.13672;42941.87891;47598.6875;46545.16406;42727.80469;39695.70313;52377.05859;58636.07422;41076.19531;44028.30078;53163.08594;43498.16406;55879.5;39045.96875;43010.12109;58652.65234;41666.14063;48843.46094;55552.72266;51257.25;48695.65625;53347.53516;46462.87891;37307.875;28675.23242;48416.21484;51375.84375;36991.28906;42646.68359
Igfals;A0A0R4J0S2;615015.625;521488.9063;686355.25;507939.5;517242.5313;614384.125;561899.375;637832.5;698047.5625;692708.0625;553962;438053.4063;809360.25;859144.875;855619.4375;448272.1875;530232.875;526454.875;668755.8125;763511.0625;633307;786512.9375;795212.5625;656284.5625;799245.4375;606079.25;287054.0625;647644.9375;694600.4375;613056.1875;647015.5625;652710.75;602732.8125;512827.375;463273.5938;766097;611363.75;526592.625;492717.4375;652623.5625
Serpina1c;A0A0R4J0X5;1115789.25;1203236.75;856874.9375;637674.5625;2444412.5;2644746;1430275;2068254.625;174655.4375;1194502.375;1502216;2267898;1595764;2352450.75;732553.125;1865720.75;406132.4375;282369.0313;1173238.875;1442672.75;1482637.25;159803.7031;1703737.75;704193.3125;1504095.125;413515.9375;919365.4375;125474.6406;992652.875;518808.2813;542583;280332.7188;442709.3125;462750.4375;463613.4375;370059.625;223992.8594;601104.75;103493.1719;1433900.375
Btd;A0A0R4J131;39549.55469;24617.14063;35424.32813;99481.5;44018.71875;39040.70313;27742.54297;36494.21875;26997.12891;28689.16602;47909.96875;38786.18359;23651.32227;48263.62109;35564.89453;19981.54492;36955.16016;40084.58203;33917.6875;35372.35547;24678.98047;29371.38086;53253.91406;34586.45313;24746.24023;42390.28906;32344.28125;63933.88672;40890.66797;40500.72656;60352.47656;40319.30469;34690.09375;37533.92188;44889.46094;35931.13672;39548.08594;33051.46094;40770.28125;53186.57031
Apoc3;A0A0R4J1N3;8122790.5;6875874;6103982;5573527;7997122;8112846;4450283.5;6795876.5;7566563;5023619;4305291;11404662;5683013;6062039;4153002.5;9975429;4679417.5;4785329.5;8278624.5;3375592.75;3170115.5;3479914.5;4357050;4691066.5;3319802.75;7952305;2354945.5;4045070.5;4364672.5;4308175.5;7014991;6010201.5;5019823.5;5195770;6375023.5;4808893.5;4874747;9294660;5670439.5;3719809.25
Prg4;A0A0R4J207;21611.95313;74437.57031;12360.64258;66488.4375;29773.26758;23225.96289;26378.25;11929.39063;24452.30859;35084.82031;31100.33984;45553.16797;10671.91309;;23803.46875;78232.10938;;35499.87109;22794.22656;19335.44336;29432.31836;;20514.47461;43895.25391;29146.28516;29097.66797;70797.53906;37550.51953;23055.66406;13442.86914;19023.07422;21652.02539;20702.46094;;31381.00586;28691.37891;40638.15625;35526.95313;39818.90625;27324.19141
Psmb9;A0A0R4J256;9130.984375;16861.63672;8414.34082;;13245.90527;10241.54785;15496.33301;18394.79492;10931.14746;13174.76465;9639.884766;21920.88867;14284.61426;11217.13379;10754.76172;23681.63672;10754.77148;14057.5166;11874.06738;10746.3291;12044.6084;10805.86328;9257.817383;12270.87988;9794.744141;12086.9082;32831.13281;11125.83594;9917.163086;11632.47559;14390.2666;9940.338867;15185.18848;12823.2793;16984.69727;11446.53125;;19426.83203;17511.49219;14036.64551
Igkv1-117;A0A140T8M0;114306.5625;67207.875;69145.27344;32437.10156;68222.27344;47818.58203;41363.87109;72778.98438;31851.62695;50607.0625;46571.375;35316.63672;17950.07422;30137.26367;31483.86914;43337.21484;64859.37891;46425.77344;43055.69531;25357.8125;51480.125;37643.23438;36883.33594;70468.41406;70818.90625;30967.22852;67571.47656;47278.53906;95770.82031;54397.34766;59588.87891;107591.2188;46841.40625;61512.27344;45804.14844;67955.57813;35574.92969;64515.52734;46222.35547;18890.4043
Igkv12-44;A0A140T8M2;1375548.5;1335715.625;1671008.125;1268040.125;1588622.875;1879803.75;2552065;1480851.75;1026105.813;938161.0625;1400576.875;616603.75;574258.0625;405671.625;781795.5;1213353.375;529838;971414.9375;2020835;1053674;1491707.5;488746.4375;753629.1875;283350.4375;850364.875;1077471.25;1867354.5;1909158.375;1542260;812996.0625;1264906.25;996445.6875;699299.0625;778192.9375;1378826.625;556953.3125;427761.4688;1259964.5;758247.3125;774573.6875
Igkv8-30;A0A140T8M3;191859.7813;546073.5;303805.5313;89703.33594;207301.3438;461479.4375;272544.7813;493929.5;221581.2656;216912.2813;259438.5313;89290.94531;264444.7813;177659.5313;207877.9219;227025.7188;122509.0234;200908.2813;350274.5;249773.375;175258.1875;132667.6094;332531.2188;101217.3125;278263.8438;300717.0938;137936.9531;233924.5;442782.1875;438906.4688;194112.4063;229111.3906;219564.2656;200437.1719;211001.0156;179960.2188;107916.1641;117045.4063;146123.7188;150174.1406
Igkv8-19;A0A140T8M4;135446.2031;54492.8125;51111.67578;138569.375;44670.23438;47151.5625;60524.49219;267621.3125;105125.0313;46119.57422;56439.53906;57488.64453;28914.0918;40646.28125;28874.03906;65551.0625;20853.43359;55592.03906;48483.94922;71817.53906;51167.03125;41023.10547;41464.97656;;41029.32422;85779.32031;81200.78125;68031.74219;64828.46094;124952.7969;52492.37109;46505.21875;39864.76172;47776.70313;53911.71094;57890.10938;37655.82422;48069.82813;93925.77344;37272.00781
Igkv6-15;A0A140T8M5;179388.2813;290938.2188;312767.1875;;248119.5625;202195.625;446079.0625;218656.0156;141790.5781;142158.0781;244364.6719;148414.4688;76484.57813;67659.48438;138370.375;171512.3594;103683.4688;251629.4219;242050.3906;180426.5781;157311.1563;88584.10156;149621.0469;62930.59766;106376.6953;227976.2188;294047.9063;212239.7344;102421.4531;178388.0781;124283.5625;148793.5938;103193.0234;130138.6641;330503.4375;96193.46094;69265.03125;119587.7344;119471.0859;38397.48438
Igkv3-5;A0A140T8M6;470918.7813;556885.6875;679173.6875;5728991;861114.3125;2023627.625;2590001.25;1317543.25;1745932.75;678386.0625;1753884.5;826039.25;1398550;2567162.75;1708696.375;5096667.5;1967248.5;1322199.25;1177267;1214361.875;891318.9375;873252.0625;706385.5;2998145.5;822457.875;1402690.625;1260985;4562586.5;1313897.625;3472003.5;3763864.5;695540.0625;974786.5;2480558.25;1315316;1233906.75;681029.0625;755736.5625;1306686.75;1141638.375
Igkv9-120;A0A140T8N0;250679.3281;274688.7813;410733;69351.94531;282714.0938;256578.1406;286941.6563;438157.6563;242787.3906;378908.8438;412999.5625;265637.75;313295.125;156419.5;138476.5156;331883.375;289808;312607.1563;265090.25;274146.7813;277924;48796.36719;175668.7969;100229.7734;300025.7188;276459.875;327193.7188;423985.625;1269105.625;443412.9688;179290.6719;205523.1563;180539.5;236117.7031;300600.25;140569.8281;125436.2031;213749.5938;380925.75;126322.9453
Igkv5-48;A0A140T8N2;998483.5;766217.0625;1138003.125;849153.1875;1086851.125;2121322.75;1661408.625;4781778;731711.25;1557538.125;2751713.5;663544.5625;1055259.75;914310.875;522782.9688;1461437.5;680707.8125;3317995;986269.875;694137.875;973502.875;1252720.375;1075659.375;931862;1359933.5;924953.5625;570583;1324322.25;1390489.5;740180.4375;919344.4375;2415789;2408573.25;1591675.25;1611878.875;1375637.75;1010694.188;772755.25;917206.25;600370.3125
Igkv13-84;A0A140T8N3;376349.8125;274188.3125;555434.1875;467626.375;345895.0938;371176.125;510392.75;637542.375;603734.5625;360765.5938;302082.2188;173427.0313;127439.9609;304074.9375;222814.6406;571932.6875;429576.6563;549338.875;530440.3125;462779;359623.5625;174667.3906;273546.5938;142340.8438;364650.0625;419425.25;256272.2031;706179.0625;1115448.375;1563120.75;315859.9375;315655.2188;182803.0156;638484.5625;454402.6875;156737.3594;318392.4375;379929.125;334045.3125;258506.2344
Igkv6-23;A0A140T8N5;31721.26563;26299.3125;143451.1563;;116910.0391;28636.86523;126354.8516;179104.75;147698.1563;190181.0625;149513.7344;150467.6406;19838.2207;89604.48438;107315.2031;214208.0313;116970.7578;108388.4844;157388.8125;17868.54883;105983.2422;40137.79297;251088.5469;53108.48438;75337.375;73648.08594;229534.5469;266347.7188;51113.89063;112788.2031;132517.5938;71497.90625;97461.35938;85379.95313;223000.7188;110344.6563;93736.82031;108460.9766;141020.9375;56285.3125
Igkv6-32;A0A140T8N9;165970.4531;192365.7813;231967.875;153008.5938;275715.2188;227035.2656;223024.5313;285352.8438;287328.7813;254055.125;329955.0625;243487.9688;184849.6094;189029.5156;142731.6563;257706.8281;158881.9375;368470.5;265631.7188;304506.5625;362952.5938;251910;189283.4844;143475.5625;164768.2188;152457.3438;215905;786232;225354.2188;356026.0938;183338.4063;291333.6875;87152.77344;149850.4219;356689.6875;183493.7656;88830.4375;195739.5625;132499.5938;94960.33594
Igkv6-14;A0A140T8P1;1552550.375;1984301;2651780.25;1645033.375;1909322;2218579.5;3061310.5;3501478.25;2374710.5;1929345.625;3230975.5;1766727.125;662053.625;1180818.125;513603.375;1570883.375;1326224;2600558;850403.125;1215409.625;1519747.5;1227139.375;2876143;579245.0625;1222343.5;892052.125;2696847.25;3751291.5;855227.1875;940513.5625;1181182.125;787729.875;1055753;1927832;1659138.25;1435810.5;1384697.5;784292.1875;7118951.5;1108027.375
Igkv15-103;A0A140T8P3;127896.3828;222749.75;167501.9844;131767.2656;248554.5625;252214.5938;499397.0625;254862.9844;304858.5313;223193.1875;184022.7813;223752.125;190404.5;433905.7188;508120.1563;221819.9219;244474.6875;416644.5313;412022.75;505142.7188;356193.4688;244866.75;359245.0313;240003.8438;504070.2188;526745.4375;486465;543963.25;525354.3125;477784.3125;317322.375;184649.1094;170471.9688;551817.8125;266262.75;197132.125;198303.5781;355583.3125;191820.9844;147635.2188
Igkv8-24;A0A140T8P5;401983.4063;344110.75;630189.8125;811822.375;369446.3125;1111408.875;634911;540670.5625;1352566;508617.6875;799875.75;290287.1875;305457.3438;452611.3125;257899.8125;374870.9688;769346;1225182.875;437072.4688;292979.4375;521588.4375;497403.7188;333683.75;260663.5156;379708.2188;784441.0625;842144.25;415710.6875;277540.8125;497914.5;494130.1875;803866.6875;298099.9063;687037.3125;548396.625;270159.625;620597.6875;248741.7969;222159.25;409903.0625
Igkv12-46;A0A140T8P6;1061877.25;295620.7188;873092.8125;32965.58594;2571810;1016088.125;1225061.125;1524291.875;1304063;1113397.125;917897.125;441794.5938;306078.2188;210075.4688;308201.1563;972117.0625;266464.8125;687569.8125;1925813.25;1790790;849319.3125;172114.0469;600164.4375;72788.90625;888396.375;905626.25;732262.875;589646.5;639894.875;583202.125;701242.75;592422;398569;653831.1875;1129722.75;251314.5781;592666.375;829580.75;626597.8125;387911.3125
Igkv14-111;A0A140T8P9;1278142.5;1820574;1628985.5;1860963.125;1489019.5;1406567.25;2100760.5;2872589.75;1537425.5;2082015.25;1874685;885647.625;843174.6875;718114.125;1141131.25;2278787;605697.8125;1865061.875;1929457.625;1160112.625;1774581.5;1361165.25;1103928.75;1396803.375;1672504;3335455;1740027.125;1616418.25;1883022.25;2191643.75;1459703.375;1648920.25;694124.625;1424464.75;1528585.5;1373101;1349303;1361221.625;1308492.125;537701.625
Igkv12-41;A0A140T8Q1;44837.58203;42184.44531;71283.23438;7930.158691;129823.5938;69049.125;79066.17969;70594.82031;36905.45313;82721.13281;57566.87109;31954.86523;43499.15234;50407.49609;63203.24219;49853.48047;219237.9688;30699.43945;945439.25;69642.86719;60433.59766;;76315.19531;191745.4844;278462.7813;25672.72266;243023.375;404427.5625;138206.2813;294763.1563;788571.625;253678.5938;283807.25;216219.8125;1013976.25;314703.0625;336598;364666.3125;150308.9219;416700.375
Igkv6-17;A0A140T8Q3;752936.5;738097.75;1146495.75;762098.9375;1299735.625;1697697.625;1512872.375;1238741;1077580.5;1209219.875;1367354.125;1156551.5;576308.125;273293.3125;728009.8125;954038.3125;789537.0625;1161663.125;1107012.75;954353;1108295.5;498302.7813;1581876.5;334291.8438;852329;1128329.625;1210732.25;1880999.625;1467542.125;1260837.25;977666.5;984938.5;749876.625;830619.5625;1305737.375;642569.9375;656502.875;756524.8125;1480448.875;520535.625
Igkv3-4;A0A140T8Q4;264503.1563;160216.125;850298.8125;223429.2031;1214851.125;727130.6875;343093.2813;1355653.375;315369.1875;283315.3125;575080.625;237226.1719;138653.75;259472.8594;292607.875;486298.1875;185457.3281;240029.7344;328385.0938;327227.2813;500002.1563;181823.5625;1297652.5;383957.5625;420581.5625;1187479.25;406453.5938;2100787.25;387241.3438;497011.3438;907802.8125;188825.25;304177.6875;319281.4063;1307094.875;293664.125;175300.9531;534643;512755.25;274965.4375
Taldo1;A0A1B0GR11;;6175.655273;3971.637451;23344.5625;17657.52148;2360.255127;6583.288574;4640.390137;6311.048828;4498.274414;7495.727051;5474.21875;;5340.98877;;7213.079102;8540.28418;12521.43555;3605.509277;9005.023438;12551.78613;5691.494629;;;;;10843.2168;19053.98828;;;;22927.83203;7428.338867;7942.094727;6486.906738;11887.55664;6841.418945;;7660.663086;
Ftl1;A0A1B0GR60;4677.055176;4393.165039;3746.675293;68950.92188;42251.4375;4549.628418;6489.088867;6353.575684;19051.53906;8113.181641;4798.69043;7822.291504;7586.395996;8443.65625;;7044.984375;8882.052734;4912.882813;;18157.31445;25987.65234;23051.69141;;3595.209473;8533.87207;10252.89551;13122.36914;27712.01563;4835.325684;;18048.10547;35404.21484;8429.097656;;11104.71191;1973.563599;;;10037.99609;
Ldha;A0A1B0GSX0;39384.125;86924.63281;44601.00781;416860.5938;329570.5313;25197.41797;51226.76172;47980.73828;60198.49219;51434.67969;57826.96875;59711.29297;59473.78906;62043.20313;36965.14844;53893.54297;112189.9063;163015.0469;46364.40234;141017;189879.4375;61125.39453;35725.25;59710.62109;35375.375;66246.5625;91019.65625;195219.9375;82346.63281;35445.00781;71969.875;288225.6875;52324.74609;55027.66406;68820.24219;135364.5469;54873.53906;44069.04297;94423.25;66526.78125
Nucb1;A0A1C7CYU3;20259.7207;23955.02344;15627.35547;38721.02734;24535.50391;22041.76367;54564.95703;21281.95703;15248.70605;24701.78125;31335.83398;16148.77051;12406.50195;23198.0625;19060.91797;28304.69531;19213.9375;36234.01563;24552.02539;15185.42188;25568.53516;16618.29492;22016.77148;34355.92578;41466.45703;18577.30078;11108.80371;15432.32031;42702.61719;15725.5293;22277.85352;21790.4043;25518.81641;11151.31348;25097.66602;15982.31543;14386.57031;15032.07422;19395.34375;44895.53125
Islr;A0A1L1STF4;17681.46289;10839.00195;15520.89453;;19304.36523;15343.16797;15429.01367;13211.44531;18658.72461;17772.79688;13863.31055;15323.0127;16956.81055;14156.59961;16704.0332;10343.37891;17140.49023;10916.73438;15500.40723;14177.26465;16698.33008;14367.62402;13625.1543;12652.64453;9302.875;16218.74023;12416.02344;12182.67188;22774.67578;16949.97656;13854.49121;16771.51563;12907.20313;15443.77148;7650.758301;8091.903809;14903.1875;12116.8418;5094.337402;16880.13672
Nkpd1;A0A1L1SVH6;10263.50586;;;37798.3125;12612.52246;10349.86133;7375.069336;6968.205566;8178.02002;7340.126953;7984.616699;8194.806641;8449.905273;10890.12598;7243.023926;7642.689453;12680.10547;20581.25586;9617.3125;9557.539063;10387.50586;9781.396484;4389.90625;25809.58594;8107.256348;8631.395508;3598.656982;5741.510742;7606.241699;6307.739746;7258.183594;8280.517578;4293.592285;10203.9375;;;4413.20752;4569.30127;5709.427246;
Icosl;A0A1W2P6Q2;15602.04102;;17753.69141;11957.03809;18600.76367;15755.41602;14158.58887;17237.32813;8900.103516;14187.04199;15277.6377;8693.288086;12780.33398;14350.71191;15340.41699;12541.31445;19341.83008;18183.73242;17984.70508;14696.84082;15443.19922;18535.57813;17984.73633;12047.20508;7272.279785;;14481.7793;11142.15918;;6727.304688;;;11999.12402;;8889.161133;4707.226074;;5793.473633;4925.896484;7690.131836
Hist2h3c1;A0A1W2P768;;;15374.48535;218504.4688;133477.7813;;18020.48633;25026.50195;62740.76953;41287.38281;47444;12445.57813;24968.625;34628.07813;13101.93945;21246.38086;53817.55078;46448.76563;19745.70313;82761.5;64645.69141;48632.97266;10633.17188;32603.04883;33161.29688;24423.78711;29417.37109;458241.5938;20435.83008;14612.82227;37103.69922;134467.7813;23045.98828;32182.39844;;127198.4844;32999.08203;;23272.64844;54123.17188
Man1a;A0A1W2P788;131456.9219;104159.0156;116828.3125;180582.2969;132185.7031;133942.1719;111270.0469;116450.8125;112994.8203;104275.3438;149235.9063;119213.8047;112743.6484;151226.5313;122679.625;110629.0313;141399.9844;163979.1094;124107.2656;115986.6797;128302.4688;124243.0313;148280.5156;111672.1563;110247.9219;142093.2969;101509.1641;126067.2031;124333.9375;125746.0391;113500.4531;113978.5078;102661.7813;123157.3438;120700.6641;124743.6484;104385.0469;108785.3828;106672.2656;149111.6719
Fbln5;A0A1Y7VJW9;21152.00586;24548.70898;28827.2832;;23405.45508;27051.59375;30967.29883;23021.875;30916.44922;28797.25195;21639.67773;23815.49023;27158.98438;10490.37207;23430.26563;21167.70313;9111.212891;;22759.76563;20768.38672;28243.92578;;23821.31836;;24918.90039;26165.55469;39673.25;24011.10742;25176.55078;26608.74023;33018.32813;25437.10352;21695.01953;;25916.9082;21498.11914;19272.9707;19206.5293;13778.79688;19067.38477
Rock2;A0A1Y7VMN0;187145.7656;134136.2188;203627.7813;193179.1094;263419.3438;213983.4375;212031.0469;156574.2813;318950.9688;206724.9531;155765.9375;215456.7188;223328.0313;317914.8125;230386.1406;146719.8594;266107.125;275827.8125;158174.0625;259678.9375;189618.8594;182626.7813;211464.75;139889.2656;270131.4063;293592.5313;194069.8281;168180.9844;284320.6875;211085.1094;238725.2031;240851.4531;238935.7813;227463.6875;198445.7031;180791.7031;260498.1094;237352.1875;177810.5313;267420.0938
Adgrf5;A0A286YDT5;;1572.70813;;;1558.522583;18035.36719;17497.06641;15806.18457;18119.75195;16082.83398;18498.85156;16152.83594;;33752.39063;18757.63477;28901.93555;28751.91211;;28531.91797;1086.217651;33282.17188;23624.12891;30575.92578;19785.75195;20162.91406;27605.67578;19664.12695;18472.08398;28347.32813;27325.93945;19652.67188;;24541.05273;24683.54102;23873.67773;25059.44922;26575.56445;28101.46875;26287.62891;26195.50391
AI182371;A0A2I3BQE1;395124.5313;271311.7188;379545.5625;225858.2656;341430.2813;391857.5313;259528.25;264428.875;325407.9375;290380.0313;386124.5938;236396.7969;262571.375;301340.3125;348058.5625;226832.125;322207.4688;258013.8438;290056.3125;345641.1875;350029.6563;275851.875;362239.0625;282329.375;380646.875;304473;192320.25;481198;351220.5938;284882.375;252965.625;343899.8125;232062.9375;269709.125;248132.625;320374.1875;293237.5625;244426.0625;267564.7188;290885.2813
Itih4;A0A2K6EDJ7;476764.2813;696412.625;878356.5625;333250.75;975303.75;412969.9688;414550.75;750740.125;744555.375;807306.625;594160.75;514139.4375;366872.9375;771956;631473.0625;408961.2813;866254;868498.375;292826.9375;373255.9688;740035.625;713130.0625;527551.8125;1006103.5;711096.625;449576.5938;513308.0625;853806.8125;334681.4063;696209;437564.4375;807947.6875;836570.25;419666.8125;522705.625;444266.9688;688950.8125;887875.375;717543.3125;454720.875
Dpep2;A0A2K6EDK8;9895.036133;6833.746094;11361.78125;19505.20703;13436.7627;12287.96973;13484.13477;8357.462891;12069.5;6557.150879;7749.643555;9679.658203;10384.77344;9386.321289;9724.791992;9890.5625;19468.63086;11193.82715;8396.22168;8985.072266;10689.75195;25805.66016;9577.898438;7595.563477;8823.384766;10051.92578;11149.73828;7620.458984;30486.94336;12174.95508;10307.09668;8927.144531;10114.66211;14728.32031;9222.360352;7409.330078;7847.595215;7359.122559;10148.8457;13735.80273
H6pd;A2A7A7;18783.75391;27071.75977;13370.35938;32471.21094;19052.19727;20892.11328;22361.10742;22580.8457;12872.71582;17108.43164;16700.37695;22936.18359;21252.67578;16117.0625;14983.40137;40728.8125;23687.64453;22482.55078;16909;16416.11523;28830.86719;16725.39453;26853.63086;20853.29688;15250.49609;21938.4375;35199.64063;13785.82129;23514.92578;21917.52539;18532.61719;14128.16602;24119.80078;12748.30566;19841.82227;18625.61328;19423.85352;22184.4375;21668.57031;15075.8291
C8a;A2A997;216190.75;678729.3125;279131.5313;385729.9688;222925.6563;305753.25;703004.125;677850.1875;422830.375;841195.375;209900.3281;445562.4375;808849.8125;190429.25;636607.625;740833.3125;397784.2188;442155.5625;743819.0625;503756.1563;399915.0938;442404.8438;202533;866042;621853.75;232734.6094;634445.5625;464321.0938;623225.375;530560.75;594656.3125;545982.8125;696883;453329.5625;339430.4375;538530.75;809830.625;758865.9375;656845.0625;995242.125
Gstm1;A2AE89;29848.63867;23675.32813;32090.04297;231001.7813;159448.1719;34368.28516;47219.82813;35348.11328;17307.03516;10417.5166;;35305.98438;30481.60938;56155.73438;18209.84961;;42795.52344;52431.58203;;103885.4609;197406.1563;20363.38281;;18221.17578;18702.82813;17587.95508;20993.51563;99396.96875;16904.43164;5534.773438;54466.04688;256698.0938;15485.66309;;13970.71777;97810.32813;12345.94727;14732.50195;13972.23828;20654.77344
L1cam;A2AFG7;8933.705078;5215.897949;10421.45508;12496.90039;11296.70703;11623.37305;12850.23438;51872.63672;15071.7168;8780.942383;11640.29297;13273.88867;10294.18945;15044.43652;9816.022461;8005.969238;15048.91992;12960.52344;9944.530273;11754.38867;9468.796875;15709.86133;13768.67578;12384.27148;7387.198242;18777.94922;17018.48828;;13172.66895;14465.35938;18094.5;;14682.40918;18834.33789;21923.08594;7577.019531;;11013.47949;12239.46777;7174.219727
